Employee_ID,Employee_Name,Age,Gender,Department,Job_Role,Salary,Experience_Years,Education,City
607,Meera Yadav,37.0,Female,Finance,Accountant,33891.0,0,Bachelor's,Pune
181,Ananya Malhotra,49.0,Female,IT,Marketing Executive,71077.0,13,Diploma,Delhi
302,Priya Kumar,29.0,Male,HR,HR Executive,116937.0,12,12th,Jaipur
231,Pooja Sharma,34.0,Female,IT,Accountant,118967.0,14,Master's,Hyderabad
900,Karan Kumar,49.0,Female,IT,Data Analyst,50480.0,9,Master's,Noida
731,Ananya Singh,25.0,Male,IT,Sales Executive,40278.0,11,Master's,Chandigarh
844,Aarav Patel,28.0,Female,Marketing,Marketing Executive,83816.0,10,Master's,Kolkata
668,Meera Singh,36.0,Female,IT,Operations Executive,89124.0,15,12th,Delhi
518,Rohan Sharma,44.0,Female,Sales,HR Executive,101928.0,4,Master's,Mumbai
995,Riya Gupta,36.0,Female,Finance,Marketing Executive,76989.0,12,Bachelor's,Chandigarh
46,Arjun Singh,42.0,M,Operations,Operations Executive,106678.0,9,12th,Pune
918,Ananya Gupta,34.0,Female,Marketing,Data Analyst,82498.0,4,Diploma,Delhi
158,Isha Verma,45.0,Female,HR,Marketing Executive,109343.0,13,Diploma,Delhi
752,Kavya Mehta,32.0,Female,Operations,HR Executive,97963.0,4,Diploma,Bengaluru
172,Neha Gupta,21.0,Female,HR,Accountant,105584.0,2,Diploma,Gurgaon
17,Kavya Jain,25.0,Male,HR,Marketing Executive,94822.0,5,Diploma,Hyderabad
512,Vivaan Kumar,24.0,Male,Operations,HR Executive,77219.0,8,12th,Gurgaon
49,Rohan Verma,49.0,Male,Marketing,Sales Executive,113555.0,9,Diploma,Gurgaon
982,Vikash Verma,48.0,Male,Finance,Data Analyst,55587.0,3,Bachelor's,Pune
849,Rohan Gupta,49.0,Female,Operations,Sales Executive,115310.0,4,12th,Chandigarh
516,Riya Malhotra,31.0,Female,Sales,Marketing Executive,108962.0,12,Bachelor's,Gurgaon
693,Pooja Malhotra,51.0,Female,Operations ,Marketing Executive,112691.0,0,12th,Chandigarh
481,Vivaan Jain,27.0,Female,Marketing,Accountant,48255.0,3,Bachelor's,Chandigarh
284,Vikash Sharma,27.0,Female,Finance,Data Analyst,82431.0,3,Bachelor's,Pune
850,Pooja Patel,29.0,Male,Operations,HR Executive,117343.0,1,Master's,Hyderabad
661,Arjun Patel,55.0,Male,Marketing,Marketing Executive,81525.0,8,Bachelor's,Delhi
226,Simran Sharma,49.0,Female,Finance,Accountant,59995.0,8,Diploma,Noida
27,Vikash Kumar,48.0,Female,HR,HR Executive,116303,1,Bachelor's,Pune
790,Sneha Kumar,21.0,Male,Finance,Marketing Executive,86457.0,12,12th,Kolkata
438,Riya Jain,55.0,Female,Sales,Data Analyst,29234.0,7,12th,Noida
960,Karan Mehta,23.0,Female,Marketing,HR Executive,41315.0,8,Diploma,Hyderabad
365,Simran Jain,40.0,Male,IT,Sales Executive,56135.0,15,Master's,Delhi
230,Rahul Gupta,28.0,Male,Marketing,Accountant,33094.0,10,12th,Gurgaon
38,Ananya Sharma,30.0,female,IT,Software Developer,81333.0,11,Master's,Noida
976,Kavya Mehta,23.0,Female,HR,Accountant,67667.0,2,Diploma,Bengaluru
375,Rahul Malhotra,54.0,Male,Sales,HR Executive,79997.0,3,Bachelor's,Kolkata
470,Arjun Jain,50.0,Male,Operations,Software Developer,31086.0,8,Diploma,Kolkata
978,Aditya Singh,53.0,Male,Sales,Operations Executive,29160.0,14,Master's,Chandigarh
859,Rohan Sharma,53.0,Male,Operations,Accountant,27446.0,8,Master's,Noida
713,Sneha Malhotra,29.0,Male,Finance,Data Analyst,113867.0,7,12th,Pune
733,Aditya Mehta,35.0,Male,HR,HR Executive,65295.0,3,Bachelor's,Delhi
195,Vivaan Malhotra,42.0,Male,IT,Data Analyst,98874.0,8,Master's,Kolkata
910,Aditya Singh,37.0,Male,HR,Operations Executive,97161.0,14,Diploma,Noida
873,Rahul Sharma,34.0,Female,IT,Marketing Executive,85266.0,15,Bachelor's,Delhi
504,Raj Patel,44.0,Female,Sales,Accountant,106352.0,5,Diploma,Bengaluru
980,Raj Patel,31.0,Female,Finance,HR Executive,67795.0,3,Master's,Hyderabad
883,Simran Sharma,21.0,Male,Finance,Data Analyst,76361.0,7,12th,Gurgaon
580,Simran Gupta,54.0,Female,HR,Marketing Executive,42727.0,10,Bachelor's,Hyderabad
979,Rohan Verma,28.0,Male,HR,HR Executive,88198.0,3,12th,Delhi
163,Pooja Patel,51.0,Female,Operations,Accountant,50430.0,9,12th,Hyderabad
709,Vivaan Yadav,44.0,Male,Marketing,Marketing Executive,49182.0,11,Master's,Pune
153,Arjun Yadav,51.0,Male,IT,Sales Executive,90715.0,2,Master's,Delhi
688,Amit Verma,31.0,Male,Marketing,Accountant,108623.0,13,12th,Noida
707,Rohan Jain,43.0,Female,HR,Accountant,62274.0,9,Master's,Jaipur
763,Ananya Verma,25.0,Female,Sales,HR Executive,99242.0,9,Diploma,Bengaluru
112,Aditya Singh,23.0,Female,Operations,HR Executive,100965.0,10,12th,Jaipur
227,Rohan Mehta,24.0,Male,Sales,Software Developer,112528.0,9,Bachelor's,Mumbai
695,Raj Malhotra,42.0,Male,Finance,Sales Executive,94588.0,6,Bachelor's,Kolkata
104,Aarav Sharma,27.0,Male,Operations,Software Developer,83153.0,10,Bachelor's,Mumbai
422,Isha Kumar,41.0,Female,Finance,Data Analyst,56574.0,12,12th,Noida
420,Amit Patel,54.0,Male,Sales,Marketing Executive,115209.0,11,12th,Jaipur
758,Neha Malhotra,22.0,Female,IT,Sales Executive,95571.0,13,Diploma,Delhi
587,Sneha Yadav,48.0,Male,Marketing,Marketing Executive,78066.0,12,Bachelor's,Hyderabad
788,Karan Mehta,48.0,Male,Finance,Marketing Executive,52080.0,5,12th,Jaipur
673,Sneha Yadav,33.0,Female,Operations,Marketing Executive,80864.0,3,Master's,Pune
120,Ananya Sharma,44.0,Female,Marketing,Marketing Executive,38022.0,12,Diploma,Noida
54,Kavya Patel,53.0,Female,HR,Marketing Executive,80933.0,8,Master's,Mumbai
152,Vivaan Patel,53.0,Female,Marketing,Accountant,75394.0,6,Diploma,Kolkata
404,Sneha Sharma,42.0,Female,HR,HR Executive,89248.0,7,Master's,Jaipur
954,Karan Singh,36.0,Female,Marketing,Sales Executive,64728.0,15,Bachelor's,Pune
208,Vikash Malhotra,41.0,Female,Marketing,Marketing Executive,46299.0,10,12th,Kolkata
659,Priya Sharma,25.0,Male,Sales,Sales Executive,61344.0,8,Diploma,Jaipur
852,Vikash Singh,30.0,Female,Finance,Software Developer,40432.0,15,Bachelor's,Jaipur
988,Kavya Mehta,35.0,Male,HR,Operations Executive,116803,9,Master's,Delhi
9,Karan Malhotra,23.0,Female,Finance,Data Analyst,66347.0,10,Master's,Chandigarh
909,Vikash Mehta,33.0,Male,Sales,HR Executive,84255.0,12,Master's,Pune
37,Arjun Verma,49.0,Female,Marketing,Data Analyst,97309.0,4,Bachelor's,Pune
453,Vivaan Verma,55.0,Male,Operations,Accountant,25773.0,11,Bachelor's,Mumbai
652,Vivaan Verma,49.0,Female,Marketing,Marketing Executive,75070.0,11,12th,Kolkata
254,Isha Patel,35.0,Male,IT,HR Executive,33908,11,Bachelor's,Kolkata
304,Aditya Patel,50.0,Female,Marketing,Data Analyst,88968.0,11,Bachelor's,Hyderabad
754,Kavya Malhotra,31.0,Male,Sales,Software Developer,91412.0,12,Diploma,Mumbai
572,Vikash Kumar,54.0,Female,HR,Data Analyst,30699.0,8,Bachelor's,Chandigarh
624,Rohan Yadav,30.0,Female,Finance,Sales Executive,105863.0,10,12th,Chandigarh
717,Vikash Patel,44.0,Female,Finance,Software Developer,26597.0,2,Master's,Chandigarh
905,Rahul Yadav,23.0,Male,Marketing,Software Developer,105744.0,7,Bachelor's,Mumbai
263,Priya Mehta,,Female,Operations,Accountant,99277.0,4,Bachelor's,Hyderabad
611,Meera Gupta,30.0,Male,Finance,Sales Executive,61760.0,12,Master's,Kolkata
298,Ananya Verma,36.0,Male,Sales,Software Developer,64021.0,14,Bachelor's,Noida
415,Arjun Mehta,38.0,Female,Finance,HR Executive,37183.0,12,12th,Mumbai
151,Vivaan Yadav,25.0,Female,Sales,Data Analyst,65685.0,9,Bachelor's,Gurgaon
984,Ananya Gupta,55.0,Female,Sales,Software Developer,49885.0,7,Bachelor's,Bengaluru
641,Kavya Verma,51.0,Female,IT,Accountant,117390.0,4,Diploma,Chandigarh
938,Vikash Patel,54.0,Male,Sales,Marketing Executive,109018.0,1,Bachelor's,Delhi
551,Amit Jain,34.0,Male,IT,Marketing Executive,93089.0,12,Master's,Noida
799,Vikash Gupta,28.0,Male,HR,Operations Executive,70823.0,5,Diploma,Kolkata
489,Isha Mehta,35.0,Male,IT,HR Executive,83536.0,10,Bachelor's,Jaipur
711,Meera Jain,50.0,Male,IT,Marketing Executive,66971.0,10,Diploma,Chandigarh
148,Karan Gupta,30.0,Male,HR,Software Developer,55968.0,4,Bachelor's,Jaipur
147,Isha Verma,42.0,Female,Operations ,Data Analyst,54041.0,6,Diploma,Pune
854,Vivaan Mehta,28.0,Female,IT,Operations Executive,96766.0,15,Diploma,Kolkata
940,Aditya Kumar,21.0,Male,Operations,Marketing Executive,69186.0,3,Master's,Jaipur
747,Raj Patel,38.0,Female,IT,Data Analyst,44316.0,15,Master's,Jaipur
660,Sneha Gupta,49.0,Female,HR,Accountant,34096.0,15,Bachelor's,Jaipur
349,Amit Singh,35.0,Male,HR,Marketing Executive,45922.0,1,Master's,Kolkata
464,Raj Verma,26.0,Male,Marketing,HR Executive,61780.0,2,Bachelor's,Hyderabad
326,Isha Sharma,37.0,Male,HR,Marketing Executive,38487.0,1,Bachelor's,Noida
187,Aditya Yadav,25.0,Male,Operations,Sales Executive,84250.0,11,Bachelor's,Hyderabad
124,Amit Malhotra,22.0,Male,Finance,Operations Executive,42275.0,10,Bachelor's,Jaipur
862,Raj Verma,55.0,Female,HR,HR Executive,47040.0,4,Diploma,Bengaluru
609,Meera Yadav,29.0,Male,Operations,Sales Executive,88110.0,14,12th,Delhi
144,Aditya Yadav,46.0,Female,IT,Sales Executive,,13,12th,Bengaluru
969,Aditya Singh,49.0,Male,,HR Executive,107160.0,2,12th,Gurgaon
198,Priya Yadav,50.0,Female,Marketing,HR Executive,51741.0,11,12th,Jaipur
610,Aarav Kumar,54.0,Female,Marketing,Accountant,64235.0,10,Diploma,Gurgaon
280,Sneha Yadav,43.0,Male,Marketing,Marketing Executive,46802.0,13,Bachelor's,Delhi
294,Isha Patel,52.0,Male,Sales,Accountant,42895.0,13,12th,Bengaluru
401,Aarav Yadav,23.0,Male,Operations,Software Developer,94963.0,6,Bachelor's,Delhi
123,Rahul Gupta,30.0,Male,Finance,Operations Executive,103116.0,8,Master's,Gurgaon
184,Rahul Jain,44.0,Female,IT,Accountant,73760.0,11,12th,Pune
203,Aarav Verma,52.0,Female,Finance,Accountant,103317.0,13,Master's,Mumbai
439,Vivaan Mehta,53.0,Female,Operations,Marketing Executive,116242.0,12,12th,Pune
247,Arjun Patel,42.0,Male,HR,HR Executive,64739.0,7,Master's,Bengaluru
416,Rohan Verma,45.0,Female,Sales,Marketing Executive,115426.0,4,Bachelor's,Jaipur
784,Riya Kumar,35.0,Male,Marketing,Marketing Executive,27717.0,2,12th,Noida
868,Vivaan Sharma,31.0,Female,Marketing,Sales Executive,57133.0,14,Diploma,Jaipur
915,Vikash Singh,29.0,Female,IT,Operations Executive,118871.0,11,12th,Bengaluru
931,Karan Patel,39.0,Male,Operations,Marketing Executive,112380.0,13,Bachelor's,Pune
896,Priya Malhotra,50.0,Female,Marketing,Accountant,103612.0,9,12th,Pune
130,Pooja Mehta,49.0,Female,Finance,Operations Executive,54949.0,13,Bachelor's,Pune
638,Riya Mehta,29.0,Female,Sales,Operations Executive,109180.0,5,12th,Hyderabad
403,Isha Malhotra,23.0,Female,Sales,Marketing Executive,64085.0,10,12th,Jaipur
895,Karan Verma,24.0,Female,HR,HR Executive,80320.0,10,Master's,Chandigarh
778,Aditya Patel,41.0,Female,IT,Software Developer,109466.0,15,12th,Pune
736,Rahul Singh,33.0,Female,IT,Data Analyst,49219.0,11,Diploma,Jaipur
922,Riya Patel,31.0,Male,IT,Operations Executive,38672.0,0,Master's,Noida
220,Aditya Malhotra,39.0,Female,Operations,Data Analyst,67096.0,7,Bachelor's,Jaipur
642,Aditya Jain,54.0,Male,HR,Sales Executive,35254.0,9,Bachelor's,Pune
924,Neha Mehta,44.0,Male,HR,Software Developer,92964.0,5,Bachelor's,Jaipur
760,Isha Yadav,27.0,Male,Finance,Sales Executive,115552.0,5,Diploma,Pune
815,Aarav Gupta,55.0,Male,Sales,Data Analyst,27348.0,15,12th,Bengaluru
928,Aditya Singh,52.0,Female,Marketing,Data Analyst,85319.0,14,Diploma,Mumbai
625,Kavya Patel,22.0,Female,IT,Software Developer,33567.0,5,Diploma,Pune
847,Neha Gupta,48.0,Male,IT,Data Analyst,79008.0,15,Master's,Chandigarh
768,Amit Singh,36.0,Male,HR,Data Analyst,39884.0,14,12th,Hyderabad
387,Vikash Singh,21.0,Female,Marketing,Operations Executive,54329.0,13,12th,Pune
983,Priya Mehta,33.0,Female,HR,Operations Executive,40218.0,0,Diploma,Delhi
510,Rahul Gupta,36.0,Female,Sales,HR Executive,97789.0,15,Bachelor's,Jaipur
268,Neha Patel,38.0,Male,IT,HR Executive,38399.0,13,Bachelor's,Delhi
828,Aarav Yadav,40.0,Male,Marketing,Data Analyst,55765.0,8,Diploma,Jaipur
442,Simran Singh,48.0,Female,HR,HR Executive,61583.0,0,Diploma,Chandigarh
497,Priya Verma,53.0,Male,Marketing,Software Developer,38954.0,8,Diploma,Chandigarh
113,Raj Gupta,33.0,Female,Marketing,Accountant,42322,8,12th,Mumbai
692,Ananya Singh,21.0,Female,HR,HR Executive,115853.0,7,Bachelor's,Delhi
233,Ananya Verma,34.0,Male,IT,Sales Executive,100800.0,1,Bachelor's,Chandigarh
878,Arjun Singh,34.0,Male,Operations,Sales Executive,25935.0,15,Master's,Hyderabad
608,Priya Yadav,42.0,Male,HR,HR Executive,76910.0,15,12th,Delhi
672,Arjun Verma,27.0,Male,Marketing,Data Analyst,84793.0,15,Master's,Gurgaon
374,Meera Yadav,25.0,Female,Marketing,Sales Executive,36406.0,8,12th,Delhi
992,Karan Sharma,39.0,Male,HR,Operations Executive,43982.0,11,Bachelor's,Jaipur
851,Ananya Malhotra,44.0,Female,IT,Data Analyst,40566.0,9,Bachelor's,Hyderabad
234,Rahul Mehta,23.0,Female,HR,Operations Executive,62629.0,11,12th,Chandigarh
793,Isha Patel,23.0,Male,Finance,HR Executive,101085.0,10,12th,Jaipur
677,Karan Gupta,39.0,Female,Operations,HR Executive,79555.0,8,12th,Bengaluru
318,Rohan Patel,29.0,Female,Finance,Accountant,75703.0,2,Bachelor's,Kolkata
649,Pooja Gupta,30.0,Female,sales,HR Executive,90004.0,6,Diploma,Delhi
411,Simran Patel,21.0,Male,IT,Operations Executive,113032.0,4,Bachelor's,Hyderabad
907,Pooja Gupta,45.0,Female,Sales,Accountant,109550.0,10,Diploma,Hyderabad
710,Arjun Sharma,49.0,Male,Marketing,Software Developer,95761.0,12,12th,Jaipur
359,Aditya Yadav,21.0,Male,HR,Marketing Executive,59761.0,8,Bachelor's,Delhi
259,Meera Patel,23.0,Female,Sales,Sales Executive,37255.0,1,Bachelor's,Jaipur
745,Sneha Verma,33.0,Male,Marketing,Operations Executive,69385.0,7,12th,Chandigarh
628,Neha Mehta,25.0,Male,Operations,Accountant,69658.0,10,Master's,Jaipur
633,Sneha Gupta,26.0,Male,Marketing,Accountant,101379.0,9,Bachelor's,Pune
283,Pooja Kumar,28.0,Female,Finance,Software Developer,43569.0,15,Diploma,Chandigarh
377,Sneha Sharma,38.0,Male,Marketing,Accountant,77818.0,12,Diploma,Noida
385,Simran Kumar,39.0,Female,IT,HR Executive,28597.0,7,Master's,Noida
225,Amit Sharma,27.0,Male,Sales,Software Developer,49219.0,8,12th,Noida
964,Vikash Jain,33.0,Male,Sales,Software Developer,80436.0,12,Diploma,Bengaluru
823,Neha Patel,41.0,Male,Finance,Marketing Executive,97516.0,3,12th,Kolkata
473,Isha Singh,29.0,Male,HR,Data Analyst,82658.0,6,Master's,Jaipur
348,Raj Sharma,22.0,Male,IT,Operations Executive,66795.0,15,Diploma,Kolkata
506,Pooja Yadav,32.0,Male,Operations,Accountant,84925.0,0,Bachelor's,Noida
640,Simran Yadav,52.0,Female,Sales,Accountant,56031.0,1,Bachelor's,Kolkata
998,Neha Singh,32.0,Female,Operations,Marketing Executive,75326.0,4,Bachelor's,Pune
798,Kavya Patel,23.0,Female,Operations,Accountant,82870.0,15,Bachelor's,Jaipur
937,Vivaan Jain,30.0,Female,HR,HR Executive,82757.0,6,12th,Delhi
914,Priya Singh,55.0,Female,HR,Marketing Executive,51254.0,9,Diploma,Noida
620,Vikash Malhotra,39.0,Male,HR,Data Analyst,100246.0,10,12th,Delhi
864,Arjun Sharma,30.0,Female,Finance,Sales Executive,79109.0,6,Master's,Kolkata
812,Simran Verma,50.0,Female,Finance,Software Developer,111619.0,0,Bachelor's,Chandigarh
646,Rahul Malhotra,29.0,Male,Finance,Software Developer,91269.0,8,Diploma,Mumbai
855,Riya Gupta,49.0,Female,Sales,Operations Executive,69279.0,4,12th,Chandigarh
557,Karan Yadav,29.0,Male,Finance,HR Executive,64562.0,0,Diploma,Hyderabad
968,Vivaan Gupta,28.0,Male,Operations ,HR Executive,84069.0,6,Diploma,Bengaluru
578,Simran Gupta,26.0,Male,Sales,HR Executive,75096.0,13,Diploma,Kolkata
796,Pooja Sharma,41.0,Male,Marketing,Operations Executive,89392.0,6,Master's,Delhi
86,Meera Patel,40.0,Female,Operations ,Accountant,116715.0,14,Bachelor's,Kolkata
243,Meera Patel,30.0,F,HR,Operations Executive,64306.0,7,Master's,Mumbai
699,Aditya Yadav,38.0,Female,Finance,Data Analyst,91003.0,11,12th,Chandigarh
160,Meera Jain,25.0,Male,Marketing,Operations Executive,63770.0,1,Diploma,Kolkata
525,Kavya Jain,21.0,Male,Finance,Software Developer,25012.0,0,12th,Chandigarh
36,Aarav Yadav,26.0,,Finance,Data Analyst,108136.0,4,Diploma,Jaipur
541,Sneha Yadav,43.0,Male,IT,Marketing Executive,82503.0,4,Diploma,Delhi
171,Simran Kumar,52.0,Male,Operations,Accountant,103215.0,4,Diploma,Bengaluru
655,Pooja Yadav,21.0,Male,Marketing,Data Analyst,78903.0,7,Diploma,Mumbai
899,Aarav Jain,21.0,Male,IT,Software Developer,72555.0,3,Master's,Mumbai
866,Aarav Singh,51.0,Female,Operations,HR Executive,28788.0,3,Master's,Hyderabad
856,Riya Malhotra,49.0,Female,IT,Operations Executive,44527.0,13,12th,Noida
953,Karan Kumar,26.0,Female,Finance,HR Executive,80868.0,13,Master's,Kolkata
734,Vivaan Jain,51.0,Male,HR,Data Analyst,81524.0,1,12th,Gurgaon
96,Rahul Verma,30.0,Male,Marketing,Accountant,75277.0,8,12th,Pune
564,Aditya Patel,39.0,Male,HR,Software Developer,76684.0,1,12th,Mumbai
241,Raj Sharma,40.0,Male,Sales,Software Developer,43777.0,5,12th,Hyderabad
743,Kavya Verma,51.0,Female,HR,Data Analyst,114015.0,12,12th,Hyderabad
575,Isha Singh,53.0,Male,IT,HR Executive,85029.0,10,12th,Bengaluru
691,Arjun Patel,23.0,Female,Sales,Operations Executive,80797.0,15,Master's,Gurgaon
461,Ananya Yadav,40.0,Male,Marketing,Accountant,115892.0,13,Master's,Delhi
554,Meera Malhotra,46.0,Female,Operations,HR Executive,91151.0,14,Diploma,Pune
887,Priya Verma,28.0,Male,IT,Sales Executive,36211.0,4,Bachelor's,Chandigarh
207,Pooja Gupta,23.0,Female,Sales,Accountant,42961.0,4,Diploma,Kolkata
393,Isha Singh,55.0,Female,Operations,Software Developer,108665.0,5,Master's,Mumbai
795,Riya Singh,38.0,Female,Finance,Software Developer,72263.0,10,12th,Jaipur
398,Rohan Verma,42.0,Female,HR,Software Developer,78633.0,15,Diploma,Jaipur
767,Vikash Gupta,25.0,Male,Sales,Software Developer,108090.0,8,Master's,Bengaluru
884,Aditya Verma,36.0,Male,Finance,Software Developer,50805.0,0,12th,Bengaluru
218,Vivaan Verma,24.0,Male,Operations,HR Executive,112796.0,13,Diploma,Chandigarh
5,Meera Singh,50.0,Male,Sales,Data Analyst,95284.0,11,Master's,Gurgaon
769,Raj Gupta,48.0,Male,HR,HR Executive,80314.0,0,Diploma,Mumbai
643,Kavya Malhotra,55.0,Female,Sales,Accountant,26413.0,10,12th,Pune
906,Aditya Patel,29.0,Female,HR,Marketing Executive,91619.0,2,Master's,Hyderabad
613,Vikash Gupta,44.0,Female,HR,Accountant,84232.0,3,Diploma,Delhi
739,Ananya Mehta,32.0,Male,HR,Operations Executive,82627.0,13,Master's,Hyderabad
547,Rahul Gupta,54.0,Male,IT,Operations Executive,,1,Master's,Gurgaon
726,Ananya Mehta,29.0,Male,IT,Software Developer,71843.0,11,Bachelor's,Mumbai
684,Amit Verma,27.0,Female,HR,Sales Executive,56079.0,15,12th,Delhi
99,Neha Sharma,36.0,Female,HR,Operations Executive,99946.0,10,12th,Bengaluru
805,Aarav Kumar,37.0,Male,Sales,Data Analyst,48332.0,5,12th,Bengaluru
728,Simran Yadav,40.0,Female,IT,Accountant,60580.0,4,Bachelor's,Jaipur
574,Riya Jain,35.0,Male,Finance,Sales Executive,74899.0,2,Master's,Noida
407,Rahul Kumar,45.0,Female,Sales,Marketing Executive,41199.0,0,Diploma,Bengaluru
503,Kavya Malhotra,43.0,Male,IT,Data Analyst,,0,Bachelor's,Chandigarh
48,Karan Mehta,40.0,Male,,Software Developer,78225.0,10,12th,Chandigarh
33,Pooja Jain,25.0,Female,Finance,HR Executive,57018.0,9,Bachelor's,Hyderabad
780,Rohan Patel,41.0,Male,IT,Marketing Executive,84409.0,4,Bachelor's,Bengaluru
840,Sneha Kumar,34.0,M,Operations,Software Developer,96358.0,9,Bachelor's,Delhi
201,Pooja Patel,41.0,Male,Sales,Accountant,49881.0,9,12th,Delhi
135,Meera Malhotra,38.0,Male,Sales,Operations Executive,100248.0,0,Diploma,Delhi
28,Isha Gupta,24.0,Female,Marketing,Operations Executive,31572.0,1,Bachelor's,Jaipur
889,Riya Malhotra,46.0,Female,HR,Operations Executive,37560.0,0,12th,Bengaluru
231,Pooja Sharma,34.0,Female,IT,Accountant,118967.0,14,Master's,Hyderabad
490,Rahul Patel,45.0,Male,IT,Operations Executive,108345.0,13,Bachelor's,Gurgaon
773,Arjun Gupta,45.0,Female,HR,HR Executive,55924.0,6,Diploma,Chandigarh
379,Pooja Yadav,27.0,Male,Finance,Marketing Executive,54878.0,8,12th,Kolkata
289,Riya Mehta,54.0,Female,Marketing,Sales Executive,108769.0,3,Diploma,Pune
419,Isha Malhotra,37.0,Female,IT,Marketing Executive,110848.0,7,Diploma,Hyderabad
675,Simran Sharma,44.0,Male,Sales,HR Executive,,4,Bachelor's,Kolkata
392,Sneha Sharma,52.0,Female,Sales,Sales Executive,63745.0,6,Diploma,Noida
593,Pooja Yadav,31.0,Male,IT,Data Analyst,119158.0,2,12th,Hyderabad
499,Amit Kumar,28.0,Male,Sales,Marketing Executive,58792.0,10,12th,Pune
139,Raj Patel,31.0,Male,Operations,Data Analyst,105981.0,13,12th,Kolkata
63,Aditya Sharma,51.0,Male,Finance,HR Executive,27540.0,0,Master's,Noida
472,Ananya Patel,35.0,Female,Finance,Operations Executive,92681.0,15,Bachelor's,Hyderabad
648,Vivaan Yadav,36.0,Male,Marketing,Operations Executive,88559.0,2,Master's,Kolkata
129,Neha Verma,54.0,Female,Marketing,Accountant,63652.0,3,Master's,Bengaluru
987,Sneha Sharma,51.0,Male,Sales,Software Developer,107716.0,10,Master's,Noida
521,Rahul Gupta,35.0,Female,Sales,Marketing Executive,57426.0,5,Bachelor's,Delhi
839,Raj Jain,40.0,Female,Finance,Data Analyst,119575.0,4,12th,Chandigarh
973,Sneha Mehta,42.0,Male,Finance,Marketing Executive,66317.0,1,Diploma,Pune
65,Arjun Malhotra,44.0,Male,HR,Software Developer,46992.0,0,Diploma,Kolkata
813,Neha Singh,32.0,Female,IT,Data Analyst,48882.0,10,12th,Chandigarh
15,Rohan Jain,53.0,Male,HR,Software Developer,104818.0,0,Diploma,Chandigarh
157,Sneha Gupta,30.0,Female,Operations,Marketing Executive,70851.0,2,Diploma,Hyderabad
41,Pooja Yadav,,Male,HR,Operations Executive,86694.0,9,Master's,Noida
493,Vivaan Yadav,53.0,Male,Marketing,HR Executive,92608.0,7,Bachelor's,Jaipur
380,Neha Patel,26.0,Female,HR,Operations Executive,49633.0,11,Bachelor's,Hyderabad
188,Rohan Yadav,55.0,Female,HR,Marketing Executive,63058.0,7,Bachelor's,Noida
764,Raj Malhotra,55.0,Male,Sales,Sales Executive,66071.0,14,Master's,Delhi
217,Raj Gupta,34.0,Female,Marketing,Marketing Executive,51485.0,3,Master's,Noida
792,Sneha Singh,23.0,Female,Marketing,Accountant,25702.0,12,Diploma,Jaipur
53,Pooja Jain,36.0,Female,HR,Operations Executive,40906.0,10,12th,Kolkata
879,Rahul Verma,33.0,Male,IT,Accountant,111486.0,4,Diploma,Kolkata
338,Raj Verma,43.0,Female,Finance,Sales Executive,52215.0,2,Master's,Mumbai
749,Isha Patel,40.0,Male,IT,Marketing Executive,106522.0,14,Master's,Mumbai
720,Meera Patel,47.0,Female,Sales,HR Executive,108729.0,4,Master's,Jaipur
725,Simran Sharma,44.0,Male,Finance,HR Executive,92177.0,4,Diploma,Chandigarh
296,Pooja Malhotra,35.0,Female,HR,Operations Executive,95465.0,15,Bachelor's,Kolkata
702,Rahul Patel,25.0,Male,Finance,Data Analyst,39334.0,4,Master's,Hyderabad
252,Ananya Gupta,52.0,Male,Operations,Operations Executive,85401.0,4,12th,Jaipur
727,Rohan Verma,39.0,Male,Marketing,HR Executive,94417.0,5,Diploma,Pune
462,Neha Singh,41.0,Male,Operations,Marketing Executive,57266.0,11,Master's,Pune
456,Aarav Malhotra,44.0,Male,IT,Data Analyst,,12,Bachelor's,Mumbai
122,Meera Kumar,29.0,Male,IT,Operations Executive,99000.0,6,Master's,Pune
816,Sneha Singh,52.0,Female,Operations,Marketing Executive,64688.0,2,Master's,Jaipur
863,Vivaan Singh,31.0,Female,HR,Data Analyst,32721.0,12,Bachelor's,Pune
270,Rohan Mehta,45.0,Male,Marketing,Accountant,36101.0,5,Master's,Mumbai
202,Simran Yadav,26.0,Female,HR,HR Executive,76543.0,1,Bachelor's,Mumbai
162,Vikash Patel,47.0,Male,Sales,Accountant,72749.0,7,Master's,Mumbai
556,Aarav Sharma,37.0,Female,Sales,Sales Executive,72187.0,9,Bachelor's,Hyderabad
730,Isha Jain,53.0,Male,Marketing,Accountant,53981.0,3,12th,Chandigarh
402,Arjun Mehta,36.0,Female,Finance,HR Executive,54657.0,9,Master's,Gurgaon
703,Rahul Patel,22.0,Female,Operations,Accountant,63426.0,11,12th,Chandigarh
477,Vikash Verma,46.0,Male,Operations,Marketing Executive,103558.0,6,12th,Kolkata
822,Vivaan Jain,46.0,Female,HR,Marketing Executive,88714.0,0,12th,Kolkata
772,Amit Malhotra,,Female,Sales,Data Analyst,40812.0,3,Diploma,Pune
106,Amit Patel,26.0,Female,Marketing,Marketing Executive,104887.0,4,Master's,Chandigarh
566,Raj Mehta,33.0,Male,HR,Data Analyst,98553.0,10,Bachelor's,Gurgaon
390,Priya Singh,51.0,Female,Finance,Marketing Executive,33367.0,8,Diploma,Noida
2,Riya Sharma,22.0,Male,HR,Accountant,37280.0,6,12th,Noida
